listing_id,id,date,reviewer_id,reviewer_name,processed_comments,sentiment
12076232,281027852,2018-06-24,176155359.0,Miguel,much I expect exactly photo clean tastefully decorate automatic blind comfortable etc locate unbeatable minute walk acropolis syntagma square georgina attention exquisite charge rent van way new mercede take airport back airport I really complaint I return athens I would definitely try rent,Negative
2502048,82775082,2016-06-29,26821212.0,Sierra,I great zaxara girl kind helpful I even come send I lot information get greece general food much I blow away considerate day I arrive get accident really hurt leg still insist help I bring luggage comfortable I sad leave new parea definitely contact zaxara next I athens,Negative
2362698,81276322,2016-06-22,45228867.0,Lisa,unfortunately due flight land athens three hour late fortunately problem kika take great care ensure could still get absolutely thrilled within walking distance despite everything middle reach everything need get supply get metro thank kika great description find way airport relatively quickly particularly like incredibly large balcony six always eat absolutely perfect luxuriously furnish especially grateful ice cube dispenser fridge thank incredibly great I would absolutely recommend everyone,Negative
12662793,111591133,2016-10-31,47301249.0,Isabelle,french thank sofia kindness delicate attention ideally locate athens minute center metro station locate restaurant bank shop street terrace view capital mountain like photo little noisy hey middle capital walker hesitate walk left leave go street chapel top hill go historic center discover capital angle tourist far hubbub traffic english thank kindness flat conveniently locate tube station mn historic center tube restaurant shop bank street view terrace faithful photo bit noisy right capital hiker hesitate discover athens foot turn leave get building hill chapel top historic center thus discover athens tiny quiet street alley away traffic noise,Negative
6748079,280354337,2018-06-23,192081092.0,Eunice,dinos great quiet wonderful cute well behave kitty low become really aggressive misunderstanding lose item I understand position still unpleasant female solo also outdoor movie theater across street cool also disruptively loud want go sleep,Negative
9337716,258061830,2018-04-28,52807021.0,Leonard,sean great communication issue despite manage resolve delay part delay part advertise centrally locate walk site plan even take bus airport x walk close sean also need case forget,Negative
1368303,39727002,2015-07-26,808972.0,Katherine,unable come due family brievement rita understanding I would hope future,Negative
8567406,106781471,2016-10-08,13762696.0,Anna,absolutely flawless fanni respond immediately question exactly describe clean large equip everything need even wifi nice huge balcony drink coffee every evening I already recommend friend I probably recommend I back fannis nice meet thank much anna agnieszka,Negative
1708578,463477774581725073,2021-10-01,109708585.0,Lefteris,small meet need every read description carefully know face surprise wait I month I say I face major problem,Negative
10890756,143711418,2017-04-13,84691639.0,Julien,really kind lose come come pick really close athens beauty walk,Negative
15878869,159464132,2017-06-11,119633513.0,Onur,angela central outskirt acrapol plaka street locate popular street many restaurant eat right downstair within walk distance see acrapol monastraki sintigma anafioktika choose close however angela helpful would airport athens morning leave flight I ask could leave luggage home organize airport reception transfer ready morning even though write deliver early rest I think chance angela definitely anything special request moreover whatever I ask go answer quickly sincerely I send love angela I go athens I angela thank angela angela central acrapol street locate popular street many restaurant eat around even downstairs acrapol monastraki sintigma anafioktika close see choose besides angela hepfull airport morning leave flight clock morning ask angela leave suitcase home make airport pick p transfer event ready morning deliver early chance enter relax I think angela absolutely anything special wish respond also quickly sincerely I ask leave I send love angela I go back athens I angela thank angela,Negative
12461768,560299601,2019-11-06,79552011.0,Patricia,I say I athens six week dental end finish week early I already book zenas last minute I know early I let zena know I would come course I expect anything back issue one thing I say zena communication spot I know I athen numerous locate absolutely beautiful already discuss go easy kind enough send I note afterwards let I know I come back athen would offer I big discount much appreciate especially I think come back new york athens spring see dentist surgeon get marry probably pay good part anyways see picture read review I think go issue rent somebody like zena long think hard next I already month another two week want last week really special I pretty sure zenas would fit bill look forward spring thank zena,Negative
8824752,794686394707873604,2023-01-01,418857153.0,Γιωργος,smoking smell,Negative
3918055,150909803,2017-05-10,116380841.0,Jonatan Diaz,clean able shit get clog sink also attack,Negative
6513276,259984801,2018-05-03,7023076.0,Verne,truly difficult I imagine perfect athens seem flaw outstanding attribute perfect people interested acropolis,Negative
6276040,81460716,2016-06-23,25407950.0,Angeliki,friendly website hide airbnb spotlessly clean,Negative
13012182,108185429,2016-10-15,88328612.0,Joann,close train station metro carrefour also close though I never manage get home early enough shop,Negative
1728675,417692301,2019-02-28,215908834.0,Hanane,toula honestly good ever please hesitate book win regret thing close monument metro station clean eat floor question toula second clear answer,Negative
15299493,164954894,2017-06-29,104678206.0,Auriane,arrive late let owner know boat late make clear happy fix slat two thin hard pillow one photo sheet tear would slide shower water go everywhere curtain door hold shower head also aircon make pool water floor flat close tourist site busy noisy main road next door drug ask leave bag even one tell unless pay another,Negative
48635,160903105,2017-06-16,75918789.0,Anthony,direct front building arrive early wait unable get inside building leave get hotel,Negative
9724137,205892968,2017-10-23,149310687.0,Vanessa,spend day alex appartment nothing positive comment detailed information reach appartment great communication supermarket literally two door I pleased describe andrew even leave grocery fridge include bottle wine appartment near public transportation tram block away metro bus barely one block away would definitely athens,Negative
3918055,171419945,2017-07-17,52761887.0,Justin & Mairi,super self cater oven tap closed even microwave floor dirty unpleasant mind dirt,Negative
9747483,256111639,2018-04-22,4850934.0,Joëlle,two important point successful accommodation cleanliness two point perfect clean super well locate everything foot close metro airport piraeus day island tram day beach restaurant small supermarket really close short nice shame pretty terrace photo advert exist window close completely mosquito come go stingy way cook plate without instruction dish large plate three fork accommodation first airb nb info site map two three information neighborhood nice impersonal bad,Negative
5725222,33450834,2015-05-28,29656852.0,Stella,thank fotis wait ferry delay two hour santorini pireaus port arrive fotis appartment pm insteadof pm advice welcome show around appartment appartment clean closy love long could spend athens fotis explaint walk acropolis plaka also intro nice restaurant nearby perfect take less min walk acropolis thanks fotis,Negative
2753388,21845625,2014-10-25,22118532.0,Mike & Fae,hi sofia milto thank much wait sorry arrive bit later plan great love cheery color artwork make fact athens period rainy weather appreciate advice eat instruction leave bulletin board fae mike,Negative
11861464,328452056,2018-09-26,75115798.0,Maria,clean alexandro easy communicate gripe building leave lot desire immediate bit crummy view actual see pic rooftop view acropolis unbeatable well keep I feel uneasy rest building,Negative
12858718,322465184,2018-09-13,25566539.0,Bianca,honest I extremely nervous stelio I sure expect I never incredible process slide show photo show exactly find gain entry exactly describe spotless great value extra include stelio leave coffee bottled water wifi access shower gel course fresh linen towel one could need also comfortable centrally locate monastiraki square find everywhere else want see easily accessible small issue noisy neighbour stelio kind enough help course also leave ear plug case want spend fortune want close action,Negative
17041622,286864605,2018-07-07,59834445.0,Julian,everything see neighborhood unbeatable unparalleled everything hand beach less minute away tram,Negative
6466621,460747445,2019-05-30,208190931.0,Sara,besst part balcony view,Negative
15007626,190840923,2017-09-05,136905391.0,Karoline,decide go athen day come much research absolutely problem since eddy helpful tell easy way get around fint good marked think see eddy make clear start hesitate ask matter wonder minute walk metro definately easy cheap way get around day pass eddys cozy equipment need nice comfortable ac livingroom able sleep without athens warm early september first use airbnb satisfied hope would definately recommend thank eddy,Negative
16169133,328805272,2018-09-27,34873503.0,Gia,I never write review like I always review well review well I recommend chrysa clean petroleum gaseous fume continuously overwhelm even strong hallway final day entire entrance build entire point though maybe live parking garage fairness chrysa airbnb income may building boiler issue whatever case clear building issue resident expose could fix want however I believe chrysa aware problem strongly likely rent week building put heating extremely unhealthy b I personally chrysa rude comfortably condescend past word mother upon arrival really confuse b c I texte plane luggage belt express bus etc reply thumb great whole commute upon arrival bizarre fact greet hello upon arrival offer even help step one bag raise voice like minute rant take metro I specifically tell month advance take express bus I repeat right flight know bus well aware flight get bus I could understand upset information I order take express bus first c chrysa also insist take copy passport tax purpose I understand give airbnb give tax documentation annually also put profile requirement unless I overlook doubtfully say well problem I get rid snapshot guess want clean chrysa general communication upfront clear attitude need perhaps accept despite airbnb leave great condition still fume linger upon departure I edit conscise pardon,Negative
12901507,264943304,2018-05-15,73495689.0,Patricia,noisy nightclub next door flat old actual shower hand hold one mattress shocking,Negative
16918714,346873166,2018-11-10,26675477.0,Dieu,come greece nothing beat anna garden apt I get greek home homely furnishing I never would able hotel shop locally anna make I real greek coffee help I I get sick good I never imagine I would,Negative
10265257,188946680,2017-08-31,89156354.0,Alessandra,luxury normal without comfort well furnish excessively expensive cleaning also expensive euro clean hotel far well,Negative
12888933,104851826,2016-09-28,93123119.0,Лариса,read dangerous omonia decide find housing another athens glad book locate quiet near metro quickly get acropolis metro stop attraction presence tram next next metro stop neos cosmos allow get comfortably beautiful beach athens riviera next supermarket bakery tasty dessert owner hospitable first minute book suggest get inform would meet despite late arrival athens heavy rain meet right metro clean freshly renovate snow white towel necessary utensil toiletry washing machine various little thing toiletry washing powder owner hospitable tea coffee milk juice water croissant even olive oil wait many thank christo warm welcome care,Negative
5025556,515016377948131681,2021-12-11,402913996.0,דוד,מיקום מצויין מארח נהדר זמין ועוזר יחדה מאובזרת היטב,Negative
15753337,205090317,2017-10-21,84700466.0,Corina,nos alojamos en fin de semana por la noche hay ruidos de discotecas para personas con poca movilidad advertirle que es una segunda planta sin ascensor weekend club noise people low mobility warn second floor without elevator,Negative
9718738,602676571064627441,2022-04-11,178449495.0,Stefano,eleni really kind helpful miss anything well locate calm elegant stone throw acropolis definitely return,Negative
5025556,507059986682727726,2021-11-30,425031588.0,Elke,athanasio courteous describe I miss anything cooking utensil I would book athanasio,Negative
13890217,88057987,2016-07-23,17267831.0,Andrea,hose make I feel welcome overly well accommodate walk door say hello til leave morning departure also even take far make sure know understand would need help anything clean efficient definitely close thing could meet surround I clean efficient definitely close thing could meet surround I go back athen definitely kosta apparent,Negative
16211620,281662921,2018-06-25,12125698.0,Edorta,lot noise coincidence construction site front entire building restore,Negative
7871285,235557999,2018-02-17,153925533.0,Daniela,george super attentive pick subway take give recommendation go go couple friend super useful clean quiet central I would definitely return,Negative
7964139,182996721,2017-08-16,41968615.0,Jarvis,elevator break I get fix I leave I arrive midnight I walk five floor stair luggage light I know fault still good I one thing air conditioner noisy,Negative
6330890,293373444,2018-07-20,27940162.0,Paul,I could score star I would perfect easy walk historical attraction athens ideal quite cool oasis return end everyday little courtyard great relax really let escape hustle bustle athens I recommend people new athens may want download hide airbnb maps app plaka little bit confusing first day street lane run drop pin hide airbnb map make bit easy find way home couple street plaka amazing eclectic collection shop restaurant taverna shop keep entertained I would recommend certain restaurant I think discover part fun hundered I love whole athens experiance would I return oh whole communication christo could well organise taxi airport I literally door arrive great guy,Negative
6899760,868667220145227857,2023-04-13,125010562.0,Keren,היה נפלא,Negative
8946786,103937658,2016-09-25,4082131.0,Aline-Sophia,eleni kind wait even though half hour late arrival recently renovate clean beautifully furnish decorate floor fotograph wall even coffee save next morning arrive evening besides find shampoo shower gel moreover eleni leave wine friend birthday athens really nice gesture I fully recommend would return thank,Negative
11506233,97273059,2016-08-26,79110852.0,Scott,accommodation pleasant americans south ac quite inadequate sweat sleep confusion enter flat since sea hard get communication arrive ship idea would arrive I say would noon I try several contact finally get thru around say hadno idea get inside nassos say arrive early cleaning lady way apt would available noon sit stoop hour finally show leave bag return finish past assumed checkin noon suggestion future information key turn hot water prior head athens also I suggest fan converter foreign nassos apologetic everything still frustrated,Negative
7352618,904771277509440302,2023-06-02,314472700.0,Stauroula,I hope one get book accommodation I lose euro minute I nothing photo even chair need mention self explanatory inconvenience huge I three baby child road I find another accommodation unacceptable really I sorry I find bad accommodation year I unacceptable I like write dryer basic course dryer three baby guy lock door fifth I say I really regret,Negative
13647314,170653427,2017-07-16,121342988.0,Anastasia,one get wait min next door,Negative
724485,61765495,2016-02-08,21674324.0,Ksenija,doros make athens unforgettable full character necessary situate metro trolleybus stop away historical center offer unique insight alternative scene exarchia neighbourhood interesting addition usual touristic sight doros extremely attentive super informative even know anything athen find necessary information ton brochure book available use come prepared curious greek food ask special recommendation well disappoint thank everything doro,Negative
11989327,136690681,2017-03-12,113352583.0,Adem,mr christo person good available whenever I request help concern frankly speak big problem sense remark plan ask take two key mr christo otherwise happen personal belonging may happen well,Negative
6876701,151270751,2017-05-12,120450251.0,Leslie,able coordinate minivan would wait airport upon arrival athens already fantastic seem little small I photo matter much even though six people comfortable well equip grain coffee tea sugar comfortable sheet soft large sunny terrace neighborhood little strange give impression squat however idea last two block change absolutely move towards acropolis twenty minute walk away minimarket one block away well stock willing help much able coordinate pick minivan port problem water shower begin run cold second shower six despite would return,Negative
12062350,286818624,2018-07-07,83795880.0,Andrew,clean view parthenon athens beautiful air condition warm july difficult sleep heat air condition potential occupant also beware elena expect answer message promptly difficult unlimited datum abroad become angry rude I I fail respond one message I bit take aback review note friendly I already tell access internet therefore message send thru air bnb app limited really understand accept call I irresponsible answer promptly I sure call I concerned I respond know datum access limit I deal past understand difficulty communicate via app overseas elena sympathy scold I rather harshly aware also worth note rule mention nothing prompt response regard merely say one must pm I issue maybe bad day take I I think rather unprofessional,Negative
4408789,49005625,2015-09-30,25761899.0,Alyssa,I hope I save terrible sleep waste money many problem I share first queen two twin mattress push together linen fit sheet tell blanket need course scratchy blanket make sleep hot water order shower must flip breaker wait minute turn get shower demand hot water also shower curtain holder shower head piece must hold sprayer hand try clean want take shower light two lamp lighting hardly adequate smoke alex try cover lot air freshener wifi tv hopefully enjoy use computer tv completely unacceptable neither also ac heat good hope weather neither hot cold two towel laundry service clean hand towel wash cloth nothing let towel get dirty luck decorate wall barren absolutely declaration picture mirror anything wall also outside light difficult find small window entire feel like jail cell bad I ever crime pass acceptable absolutely circumstance yes nice neighborhood yes alex nice weight nearly dozen drawback,Negative
11922831,204268205,2017-10-17,8284251.0,Estelle,futur hesitate anymore probably one good airbnb find athens right hypercenter step away many many many great restaurant subway station acropolis lovely thank maria doubt one kind airbnb meet beautiful even well real life win disappoint merci maria,Negative
1826249,564279424552768662,2022-02-17,58328060.0,Rosanna,dora wonderful friendly accommodate beautiful much big picture whole flat artistic I great would definitely return,Negative
16262670,144593080,2017-04-16,19513395.0,Dmitry,one word _ good,Negative
13977476,105309325,2016-10-01,92908834.0,Sébastien,arrival near metro station kimon father welcome welcoming wait almost hour due misunderstanding way communicate english friendly tone min journey arrive kimon father mother welcome take detail aspect faithful photo large clean tidy well sprinkle delicate intention appear description notably bottle fresh water leave kimon father give telephone number well kimon case need despite fact leave around clock morning kimon father accommodating regard condition premise allow leave miss flight,Negative
7839356,319295835,2018-09-06,193000000.0,Aissata,relatively uncrowded,Negative
7167257,142685824,2017-04-09,8617054.0,Daniel,debbie flat tiny centrally situate ideal someone need crash mattress thin hot water limit debbie promptly responsive message step away restaurant bar metro,Negative
13138574,189619690,2017-09-02,58336607.0,Jaime,I rent spiros athens pleasurable regard I look forward return I surely plan whether website hide airbnb add memorable spend I forever much I hope sincerely jaime,Negative
896212,187081165,2017-08-26,67435786.0,Rodri,unbeatable,Negative
7797582,75976952,2016-05-23,59818088.0,Baxter,great great arrive late due transportation strike still wait smile perfect size crash leave next morning airport minute metro,Negative
12500986,124957412,2017-01-03,27838612.0,Christian,although I never meet pablo person everything ask hot water shower first pablo everything power fix problem even call technitian come friday day new year eve remember ask get key arrive bit tricky,Negative
2439063,41400161,2015-08-07,10779398.0,Caroline,attentive listen adapt obligation arrival departure even minute center well serve taxi metro station far away comfortable fully equip perfect greece return athens doubt try return,Negative
10130336,162966419,2017-06-23,9724891.0,Aquene,yiannis super helpful available get transfer late wait quite unfortunately still friendly glad get transfer even though good sketch part athens drive airport get come via metro probably see part though spacious everything need realize til next day everything want go gorgoeus cobblestone walkway line artist cafe ancient ruin want taste non touristy athen fabulous seychelle restaurant sit nearby middle wholesale fashion import export district give whole different view like part athens I would call tourist strip ton graffiti unfortunate garbage strike pile,Negative
14290029,167262393,2017-07-06,131103725.0,Abdullah,arrive aris late saturday evening although aris could wife meet show around nice explain hot water system laundry big plus balcony shade aris arrive minute later nice quickly explain proximity major historical site cafe etc spacious clean plenty closet wrap around balcony full also incredibly close acropolis thing disappointing though athens july hot summer find entire air conditioner advertise instead one small one air condition summer rest hot even open door airconditioned cool rest c small also find within minute c gas function unbearably hot aris tell win able get anyone fix monday sunday degree hot feel sick additionally previous break lock door first return eat dinner hang discover get stand minute try open door key nothing hotel extremely disappointing door c prior arrival trouble door every single day take minute get finally discover could get back balcony word advice future take back balcony key thing make well would fridge least bottle water tv one channel tv remote additionally none taxi driver seem recognize address much difficulty get back bit distant,Negative
2554765,200955526,2017-10-07,39133042.0,Laurie,I recommend anyone bad difficulty enter premise key indicate dirty dish sink dirty sheet towel floor clean sheet dirty toilet dirty sink dirty floor never answer question get rent hotel rather sleep dirty,Negative
5181111,494383096,2019-07-24,36663913.0,Carlea,milto beyond welcome upon arrival offer map point reference sightseeing well local recommendation thing clean fully equip might need stair greet liveliness energy plaka neighborhood wonderful eatery arm reach cousin I bit hang last milto accommodate allow bit later I would definitely return highly recommend home anyone athens thanks milto,Negative
15682743,286471440,2018-07-06,110369295.0,Melissa,george fabulous understanding quick respond horrible flight issue cancel come get meet even though perfect safe quiet however minute walk busy part town plenty shop restaurant ever come,Negative
2822037,743216842902980630,2022-10-22,93170896.0,Juha,verygood,Negative
11661741,215026835,2017-11-27,125573986.0,Paul,look photo even well good size adult two young child well equip good quality especially linen bath towel well situated main tourist attraction view balcony mesmerise I hesitate recommend would certainly return I athen,Negative
6238580,242786341,2018-03-13,173842707.0,Ricardo,low correct floor central athens unlucky construction another floor staircase noise annoying maybe hostess warn could also aware,Negative
14290029,279552076,2018-06-21,70660572.0,Ирина,minute walk acropolis minute plaka wi fi hour pay internet service iron trash service around midnight make lot noise trash bin aparrment windows door open hard door make lot noise open close refrigerator old rusty inside,Negative
10031438,304714659,2018-08-10,6249332.0,Fernando,dirty utensil four people service everyone fridge make lot noise unplug terrace although beautiful dine breakfast etc washing machine break arrival know fix couple day situation good bar restaurant nearby,Negative
752058,79773042,2016-06-14,12828554.0,Mirjam & Eric,enjoie timmis organise taxi service airport friend give many interesting information athen surrounding flat I leave cell phone car call timmi inform friend immediately return phone right away even bring flat thank much honesty kindness wish good greeting mirjam eric,Negative
13457280,177554300,2017-08-03,139465617.0,Marcello,giannis delightful clean attention detail even prepare breakfast extremely strategic beauty athens certainly return recommend friend,Negative
16997988,287300174,2018-07-08,173386289.0,郁雯,close door open door child open door cold air group open door,Negative
7681466,90040233,2016-07-31,74214.0,Barry,nick especially mother personal contact nice charming I leave thing include quite bit money get hold I return next morning kind people halfway around world meet,Negative
3387483,325981163,2018-09-21,158839935.0,Günther,I book use terrace day unfortunately description true parasol show picture miss shady spot day long exist sunbed chair chain could hardly move chain indicate due wind may true belong description would even well terrace get correspondingly heavy withstand wind without shading undeniably view acropolis really great unfortunately enjoy evening rest one two floor less one square meter could include something like description clean dish glass use rinse first remove leftover previous butter fridge expire month balcony plant partially dry neglect assistant meet calmly watch wife drag suitcase last step probably exhausting overall disappointment offer standard price high,Negative
7964139,472242927369246627,2021-10-13,259455999.0,Andreas,cute centrally locate though description espresso maker non existent unless espresso maker mean basic keurig grill state description definitely slipper state bad descriptor far honest bit passive aggressive I beginning I ask say state airbnb site good inquiry usually meet hostility I extend I get one word answer I ask recommendation around completely ignore request sing review helpful alki make I wonder greek hostile towards one another foreigner,Negative
309315,106668032,2016-10-07,83485218.0,峥,non climatic condition,Negative
3402831,89502837,2016-07-28,27843768.0,Josiane,never thank greg enough everything athens kindness availability support really touch accumulate problem exceptional well locate equip welcome gift wait arrive thank greg everything maybe see soon josiane philippe,Negative
764650,44296884,2015-08-25,2809837.0,Karin,book yiannis happy impression picture unfortunately picture like real life somebody take good picutre good light nice little bit like designmagazine first quitt difficult communicate yiannis write one email one short message one hour arrive appartment yiannis give answer small wait front call write another sms arrive enter see first clean old milk tomato fridge hair head floor dust try find clean bedlinen find find positive stuff wanna see really care anything go would clean nice care go leave one change hotel really airbnb groove sorry say,Negative
15528183,154336729,2017-05-24,29006211.0,Janeria,view great acropolis museum within minute stroll syntagma square minute stroll I know I walk everywhere prefer view exactly seem picture picture spot surprise far concern issue think break first turn slate platform fix long whomever clean make sure fix problem next little uncomfortable hence star instead easy communicate accommodate I originally schedule pm breeze security able full hour early without hassle wait I alert two thing elevator tiny apt top floor come big bag one person may wait downstairs ride ask send address greek take taxi airport everyone speak english two taxi driver idea base address english also flush tissue toilet reason husband surprise I good nevertheless I recommend anyone look gorgeous view,Negative
2739623,276594475,2018-06-14,48793818.0,Julia,I would return athens spend barbara flat rooftop terrace view acropolis lovely also quiet peaceful read yoga get major site taverna seamlessly simple oversized old fashioned claw foot tub divine also taxi bus driver strike day leave without barbara assistance would miss flight beyond,Negative
13044632,205518721,2017-10-22,30129377.0,Carlos,department excellent regret,Negative
8150001,708411722540138911,2022-09-04,72931108.0,Matti,bad ever airbnb several dozen rent mold one maybe also I picture video funniest make renovation paint mold cover drywall thing bring without prior information even bother find root cause struggle effect washing machine rusty lot mold uncomfortable strange instruction whole I count sheet regard make quick shower pee obligate wash towel unusual pay clean airbnb fee high humidity without turn ac high humidity mean high likelihood mold strange neighborhood strange owner interrupt without ask bring thing renovation hydro jet shower airbnb picture advantage air conditioning every I photo evidence every word I write I would give expect base review picture present end I find quite opinion one previous give flat however omit due many positive feedback,Negative
6468025,620067855025861394,2022-05-05,407121364.0,Rémi,responsive would necessary minimum small perfect shame insulate box rolling shutter even open certain let noise busy avenue cumulus remember turn otherwise hot water,Negative
11823861,323254490,2018-09-15,12670342.0,Paul,first good spiros communicative respond within minute message welcome friendly excellent bad way need upgrade master one uncontrollable sleep I ever cheap box spring feel spring back want good sleep picky win get look picture listing see pic second say picture second well maybe tiny single I try one fir giggle I I roll either side I floor spiros cool guy I truly want great spring comfy master friend hot water issue yes I exactly instruct press green button get hot water ten minute wait I get zip nada nothing water cold summation spiros seem like great guy even average value I leave grand hyatt get pay get much,Negative
3913946,469772153,2019-06-15,25382859.0,Tiffany,w w francee go beyond organise transfer airport port meet even though arrive late talk local tip go careful nothing much francee loft beautiful view touch fault anything back athens week excited go back francee loft,Negative
1368303,8685434,2013-11-12,6939826.0,Ingeborg,husband I spend one month rita roof garden even october november make outdoor live sunny daytime spacious green oasis middle busy literally two minute walk metro four stop syntagma square walk distance take minute rita equip everything home need especially need two function wifi rita available need helpful accommodate neighbourhood lot cafe restaurant mean great social atmosphere also noise soon get use would come ,Negative
2306865,49764552,2015-10-06,34281150.0,Nur Bazilah,middle literally everything minute walk acropolis temple zeus syntagma monastiraki definitely spot quiet alley worry safe I beauty sleep I hear anything anyone outside I light sleeper I frequently I even get kind peaceful sleep star hotel housekeeping noise etc,Negative
1079291,153147173,2017-05-20,108018327.0,Joan,decline,Negative
13695520,204881202,2017-10-20,149947215.0,Taniora,I need extra athens ferry miloš particular day previous accomodation already book michael let I drop bag early let I little later ferry leave afternoon also comfy,Negative
6039659,734351416129415733,2022-10-10,435660409.0,Jason,kosta great first couple day kind pick airport reasonable price however one week serve dinner notice mildew plate cupboard shock look behind shelf see faint mold begin inspect carefully additional mold realize toilet severe patch mold reason see patch mold first week I spend day explore usually spend also patch mold hide behind plant original picture listing must old section mold see airbnb despite nice good air circulation often car motorcycle noisy outside window keep window close due mold behind plant decide could airbnb contact airbnb could figure good solution help find new airbnb give refund current airbnb cancel current reservation give refund kosta message I tell I leave airbnb mind reservation officially cancel rush airbnb could leave kosta come kick arrive new airbnb receive message airbnb state kosta request money damage electrical board luckily take picture already damage electrical board first day electrical board damage arrive kosta airbnb hold together tape kosta try charge something,Negative
10400201,195598929,2017-09-20,17261319.0,Patricia,husband I one chris studio return week island need fly back home early next morning look exactly like photo spacious clean short walk min everything center,Negative
11496467,67109282,2016-03-26,49742990.0,Afiqah,I book day land luckily accept within hour strato make I friend feel welcome lovely home spacious comfortable sleep ivana give plenty privacy help anything also market second away stratos say yes eventually call second store also number restaurant cafe nearby eventually walk centre minute I would recommend accomodation anyone highly recommend believe I win disappoint thank much stratos I second I athens one day xx,Negative
13973590,93011335,2016-08-11,26094251.0,Susie,I disappointing whilst large clean unit right street window street level noisy I unable open window curtain motorbike car go past though whilst tram bus stop right outside door handy day make sleep hard early morning til late I find min walk acropolis inacurate hide airbnb maps estimate min walk acropolis accurate,Negative
1473469,74625779,2016-05-16,66845969.0,Lina,never meet monika great help look last minute athens monika though even greece quick respond message arrange friend flat clean tidy lock feel cozy fully equip use monika send detailed information reach flat either airport port flat various map direction towards see neighborhood full bakery coffee spot thank monika,Negative
14274043,166646240,2017-07-04,101341511.0,Riccardo,overcome kind surprise I could find central building practically office quiet third floor large two two one order never mind kitchenette far everything order move analyze rest understand owner crazy side say crazy positive sense theme seem like enter retro record musical instrument wall slot machine pool dart available rent air condition hot water I since late landlord write I detailed message say exactly find key get open door use tool I feel like I video game I fun moment I get taxi moment I close door leave I tell one thing take enjoy I know many find around like word mine,Negative
850186,51415358,2015-10-19,38256783.0,Raul,bad thing tourist center minute walk public transport main tourist attraction need renovation make pay euro towel sheet like since precisely look sleep go hostel good thing quiet quiet direction get perfect,Negative
14889786,337688859,2018-10-17,22933807.0,Michael & Suzanne,spyro responsive text kind enough meet metro walk give key map athens answer question also find rafina port bus would need upon departure victoria metro rafina port bus short walk acropolis minute straight main street near make navigation easy spacious comfortable great relax long day sight seeing spyro music tv english channel coffee essential spyro recommend great restaurant call savvas near monastiraki metro station yummy highly recommend spyro win disappoint,Negative
17210322,269861051,2018-05-28,188206797.0,Alejandra,I go daughter architect one also interior designer love every corner detail nothing leave chance arrive first thing see incredible view illuminated parthenon dream unbeatable although street bar feel safe way since generate movement late truth hear anything inside without doubt recommend return,Negative
3362911,362009100,2018-12-25,223684489.0,Ander,I panagiotis almost month generally sell advertisement locate minute walk subway allow get center minute quite practical sense communication panagiotis good since respond message I send almost immediately general remove couple thing I comment pleasant first washing machine properly even speak panagiotis technician come fix still I wash clothe I attribute problem misfortune I talk apologize tell I would change washing machine future tenant I mention something I think improve short may annoying spring noticeable day may overlook mine almost month something annoying I mention general good since practical I subway next door remove thing I mention fine,Negative
7423458,75404926,2016-05-21,49898680.0,Esther,olga clear direction wait arrive kind show everything need clean ac exactly need quick athens olga even message later inform worker strike would effect need get piraeus port able adjust route accordingly easy get athens airport olga airbnb via metro five minute walk metro station station metro line take directly piraeus port need hop ferry greek island,Negative
17186810,315509704,2018-08-29,197769907.0,Jean Paul,find geoge flat completely accordance description go foot accropolis accropolis museum meter everything perfect hesitate,Negative
11038469,80443567,2016-06-18,3347759.0,Michael,I stayed repeatedly see previous enthusiastic comment still valid,Negative
727374,64277785,2016-03-02,35240114.0,Rachel,thelma perfect break familiarise metro system quickly soon feel home clean tidy arrive leave plenty useful information break hope return next year,Negative
502879,422933107397899053,2021-08-06,68257958.0,Sophie,initially unhappy extra poor quality I must admit dean team responsive satisfy ground floor rather dark good value money end th floor really bright pleasant live great neighborhood,Negative
14210349,274483642,2018-06-09,41682830.0,Lars,I month I internship athens I know aris neighborhood pretty well let start neighborhood upcoming lot poor people refugee recommend walk outside ok way expensive price entire home near acropolis ok good many stain constant noise street earplugs ok disgust shit stain around toilet brown stain bath know need hot water first need turn switch min flush toilet paper instead need throw bin close yet aris complain smell real problem first day I ask key lock I valuable stuff say would look month later already get attack still key I decide buy nest camera I would know someone find threaten throw I I remove camera apologize month later party without let I know one friend come I sleep stand next I I key lock right first day I tell I wake every morning go I ask take account I go early yet come home throw door scream tv max volume singe loudly even cooking next I sick ask keep bit I need rest instead make noise february degree I turn heath tell I turn want save money may daily degree I allow turn aircon want save money really dirty dish sink least week I also dish everything still dirty arrogant make fun everything I I also clean every week single say thank I clean window take I hour min later water make dirty respect away guy,Negative
2513822,104536545,2016-09-27,18944992.0,Gary,theodore kind thoughtful find wait metro station walk couple block spend hour orient six day home athens clean safe comfortable close metro supermarket bakery offer beautiful view look balcony toward brightly light acropolis constantly remind iowa theodore seem think everything might need make enjoyable definitely try return athens,Negative
6238580,73885228,2016-05-11,61354002.0,Αποστόλης,spotlessly clean exactly show photo without noise street disturbance neighborhood within radius need supermarket kiosk tavern etc distance center short trolley stop exactly outside door nandina kind helpful beginning thank much nandina,Negative
6695783,190453606,2017-09-04,147150552.0,Sofia,iperoxo cathar poli exipiretikos aris,Negative
